id,V,A,D,stdV,stdA,stdD,N,text,document,category,subcategory
A_defense_of_Michael_Moore_10498_10680,3.0,3.2,3.4,0.0,0.4,0.49,5,"moore ' s critics would expect us to have him quote heston in his entirety have him present fully the pr that the nra has used to justify its rally in denver for reasons of "" balance "" .",A_defense_of_Michael_Moore,essays, 
20020731-nyt_21409_21468,3.2,3.2,3.0,0.4,0.4,0.0,5,starke said the school was helping easterling find housing .,20020731-nyt,newspaper,nyt
HistoryLasVegas_15152_15239,3.0,3.2,3.0,0.0,0.4,0.0,5,the legitimization of gambling led to its increased legalization across the us .,HistoryLasVegas,travel-guides, 
SemEval_995,3.4,3.2,3.0,0.49,0.4,0.0,5,surprise : china cuts price of gas,SemEval,SemEval,
Seedbombing_4917_4947,3.8,2.6,2.8,0.4,0.8,0.4,5,your mom and aunt sound great .,Seedbombing,blog, 
sucker_2320_2343,2.4,3.0,2.8,0.49,0.0,0.75,5,guess i ' m a sucker too .,sucker,blog, 
20020731-nyt_26593_26842,3.0,3.2,3.2,0.0,0.4,0.4,5,the auction attendance was swelled by coin collectors who had gathered on the eve of the american numismatic association convention the largest coin show of the year expected to draw more than 10000 people to the marriott marquis hotel wednesday .,20020731-nyt,newspaper,nyt
blog-monastery_4708_4822,3.2,3.2,3.4,0.4,0.4,0.8,5,all the methods built off the idea that you are in control : anger is an emotion and you can change your emotions .,blog-monastery,blog, 
captured_moments_27388_27423,3.0,3.0,3.0,0.0,0.0,0.0,4,the surprising thing is that i was .,captured_moments,fiction, 
littleshelter2_1632_1757,3.4,3.0,3.0,0.49,0.63,0.63,5,p . s . please accept the enclosed 2001 calendar and gift tags as a special greeting from our animal friends and little shelter .,littleshelter2,letters,solicitation-brochures
captured_moments_9157_9268,3.25,2.75,3.25,0.43,1.09,0.43,4,i hope the wipe is as successful with my time on vega iv as my spree was with my time here .,captured_moments,fiction, 
Nathans_Bylichka_38420_38520,3.0,3.0,3.0,0.0,0.0,0.0,5,i thought about rachel; in the excitement i had forgotten why we were chasing down vampire experts .,Nathans_Bylichka,fiction, 
IntroHongKong_5029_5214,3.0,2.67,3.0,0.0,0.75,0.0,6,beyond in the new territories are a mixture of high rise suburban towns ancient sites and walled villages country parks and farms with ducks and fish ponds .,IntroHongKong,travel-guides, 
Ohio_Steel_9797_9952,3.0,3.0,3.25,0.0,0.71,0.43,4,this meant that foreign facilities were more modern and efficient than any plants in america and therefore were able to export a more competitive product .,Ohio_Steel,essays, 
wildelifewatch1_759_1001,3.2,3.2,3.2,0.4,0.4,0.4,5,by doing this you tell the world that you too care about what we leave our children clean water thriving grassland and wetlands teeming with life and an amazing array of animals birds and other creatures that share this planet with us .,wildelifewatch1,letters,solicitation-brochures
SemEval_131,3.0,3.0,3.2,0.0,0.0,0.4,5,sony hates europeans will prevent the importing of ps3,SemEval,SemEval,
Nathans_Bylichka_16545_16644,2.67,3.0,2.67,0.47,0.0,0.47,3,we and thousands like us have been living separately as long as there has been a human society,Nathans_Bylichka,fiction, 
WhereToHongKong_10580_10749,3.2,3.4,3.2,0.4,0.49,0.4,5,the interesting edwardian building was formerly the pathological institute founded to combat the 19th centurys 30 year long outbreak of bubonic plague .,WhereToHongKong,travel-guides, 
Fermentation_HR5034_10679_10689,3.0,2.67,2.67,0.0,0.47,0.47,3,> comments,Fermentation_HR5034,blog, 
SemEval_1355,3.0,2.6,2.8,0.0,0.49,0.4,5,singapore pampers its waterfront promenade,SemEval,SemEval,
Black_and_white_4082_4195,3.0,3.2,3.2,0.0,0.4,0.4,5,it is through the absence of color that one brings to mind the colors that are no longer present .,Black_and_white,essays, 
WhatToHongKong_12659_12714,3.0,3.2,3.0,0.0,0.4,0.0,5,day and night the action goes on in this vibrant city .,WhatToHongKong,travel-guides, 
Nathans_Bylichka_46316_46372,3.0,3.0,3.0,0.0,0.63,0.0,5,when she finally spoke i had to lean close to hear her .,Nathans_Bylichka,fiction, 
SemEval_1025,2.8,3.0,3.2,0.4,0.63,0.4,5,call it serendipity : a missing piece of washington ' s war tent is found,SemEval,SemEval,
How_soon-Fans_2510_2642,2.75,3.25,3.25,0.83,0.43,0.43,4,then in the case of tgi friday ' s or other brands that offer free product or discount coupons you are essentially buying them again .,How_soon-Fans,blog, 
SemEval_1114,2.67,2.67,3.0,0.47,0.47,0.0,3,sick hearts switch on a fetal gene,SemEval,SemEval,
NWF1_3826_3897,3.0,2.6,3.6,0.63,1.02,0.49,5,and its a great way to show your commitment to conservation every day .,NWF1,letters,solicitation-brochures
cable_spool_fort_98_103,3.0,3.0,3.0,0.0,0.0,0.0,5,what ?,cable_spool_fort,fiction, 
WhereToHongKong_23382_23532,3.0,2.5,3.0,0.0,0.76,0.0,6,the temple is one of the many dedicated to tin hau goddess of seafarers; this one also houses an altar to shing wong the citys god .,WhereToHongKong,travel-guides, 
captured_moments_33844_33911,2.8,3.0,2.8,0.4,0.0,0.4,5,"i heard no voices until malaquez said "" enter .",captured_moments,fiction, 
defenders5_1465_1619,3.0,3.0,3.4,0.0,0.63,0.49,5,defenders hopes to raise at least $100000 to help alaskans for wildlife a coalition of alaska citizens win a citizens ballot initiative this november .,defenders5,letters,solicitation-brochures
SemEval_1090,3.0,2.8,3.0,0.0,0.4,0.0,5,committee debates cancer vaccine plan,SemEval,SemEval,
hotel-california_2957_2984,3.0,3.2,3.2,0.0,0.4,0.4,5,this story it ' s our story .,hotel-california,fiction, 
detroit_13206_13215,3.4,2.8,3.2,0.49,0.4,0.4,5,freedom,detroit,blog, 
20020731-nyt_21330_21341,3.0,3.0,3.2,0.0,0.0,0.4,5,wherever .,20020731-nyt,newspaper,nyt
captured_moments_29417_29468,2.6,3.0,3.0,0.49,0.0,0.0,5,i had drunk too much i confess though we all had .,captured_moments,fiction, 
A_defense_of_Michael_Moore_12046_12126,2.8,3.2,3.2,0.4,0.4,0.4,5,to say that they could not have done otherwise is a bold lie by moore ' s critics .,A_defense_of_Michael_Moore,essays, 
detroit_1252_1295,3.0,3.4,3.0,0.0,0.49,0.0,5,so how can you buy an actual home for $100 ?,detroit,blog, 
Nathans_Bylichka_42717_42738,3.0,3.0,3.0,0.0,0.0,0.0,5,she may be at that,Nathans_Bylichka,fiction, 
114CUL060_2591_2690,3.2,3.0,3.0,0.4,0.0,0.0,5,i hope you ' ll continue and if possible increase your support for these great kids .,114CUL060,letters,philanthropic-fundraising
AMC2_2930_2953,3.0,3.2,3.2,0.0,0.4,0.4,5,membership in a bottle !,AMC2,letters,solicitation-brochures
How_soon-Fans_4_63,3.0,2.8,2.8,0.0,0.4,0.4,5,facebook fans : you get what you pay for 24 mar 2010 by rick,How_soon-Fans,blog, 
Uprooted_Farming-on-Sand_3354_3445,3.6,3.4,3.4,0.8,0.8,0.8,5,city folk marvel at the quaint charms of the cape its idyllic beauty and simple pleasures .,Uprooted_Farming-on-Sand,blog, 
20020731-nyt_22583_22669,3.0,2.8,3.2,0.0,0.75,0.75,5,starke said the school would move to a building near the city ' s bus depot in the fall .,20020731-nyt,newspaper,nyt
Ant_Robot_18620_18748,3.0,3.0,3.0,0.0,0.0,0.0,5,three small sprayers will emit successful patroller and forager pheromones and cuticular hydrocarbons from the appropriate sacs .,Ant_Robot,essays, 
captured_moments_29469_29618,2.8,3.2,2.8,0.4,0.4,0.4,5,somehow tasha and i began to argue the worth of solevgrad jazz as inconsequential a topic as i can imagine .,captured_moments,fiction, 
Nathans_Bylichka_46909_46984,3.0,3.2,3.0,0.0,0.4,0.0,5,he stood to go but she caught his sleeve and pulled him back for a moment .,Nathans_Bylichka,fiction, 
captured_moments_24985_24997,3.2,3.2,3.0,0.4,0.4,0.0,5,on time .,captured_moments,fiction, 
The_Black_Willow_8012_8120,3.0,3.2,3.0,0.63,0.4,0.0,5,you might find that some time in an honest occupation would ground you somewhat improve your disposition .,The_Black_Willow,fiction, 
SemEval_1483,3.0,2.67,3.0,0.0,0.47,0.0,3,beyonce new si bikini cover girl,SemEval,SemEval,
att2_719_739,3.0,2.2,3.0,0.0,0.98,0.0,5,convenience features,att2,letters,solicitation-brochures
Anti-Terrorist_1480_1488,2.6,4.2,3.6,0.8,0.4,0.8,5,nuclear !,Anti-Terrorist,blog, 
20020731-nyt_16610_16825,3.0,2.67,3.0,0.0,0.47,0.0,3,the expos who had a 46 41 record when they made their first floyd deal had only a 7 12 record with him on the team dropping from 9 1/2 games behind atlanta in the national league east to as many as 16 games back .,20020731-nyt,newspaper,nyt
Nathans_Bylichka_44878_44914,2.5,3.0,2.75,0.5,0.0,0.43,4,her candy lips twisted into a frown .,Nathans_Bylichka,fiction, 
SemEval_1223,3.6,3.0,3.2,0.49,0.0,0.4,5,technology may save india ' s river dolphins,SemEval,SemEval,
hotel-california_14800_14931,3.0,3.0,3.2,0.0,0.0,0.4,5,we dredged up half fledged theories and inchoate explanations tossing these out the same way we pitched ideas about the art films .,hotel-california,fiction, 
captured_moments_31558_31696,2.67,3.0,3.33,0.47,0.0,0.47,3,the problem was that i have trouble distinguishing between compromise and capitulation between symbols and substance .,captured_moments,fiction, 
NYTnewswire9_5177_5248,3.0,3.2,3.0,0.0,0.75,0.63,5,karnes hated to pry and skimmed over personal portions of the letters .,NYTnewswire9,newspaper,nyt
aspca1_1135_1238,3.0,3.2,3.2,0.0,0.75,0.75,5,because the aspca and the thousands of animals we help every year need all the friends we can get !,aspca1,letters,solicitation-brochures
captured_moments_10320_10425,2.6,2.8,3.6,0.49,0.98,0.49,5,i will not talk of the first time tasha and i tried any act of sex or sport together .,captured_moments,fiction, 
Ant_Robot_25960_26089,3.0,3.0,3.0,0.0,0.0,0.0,3,the orientation and distance should be calculable by the polarization pattern according to the system set up by lambrinos et al .,Ant_Robot,essays, 
wsj_0172_122_276,3.2,3.2,3.2,0.4,0.4,0.4,5,first of america which now has 45 banks and $12 . 5 billion in assets announced an agreement to acquire the peoria ill . bank holding company in january .,wsj_0172,newspaper,wsj
Ohio_Steel_10338_10547,2.75,3.25,3.0,0.43,0.43,0.0,4,labor costs in america continued to go up draining us companies of their resources while companies overseas were able to cut labor costs and put that money back into updating and renovating their facilities .,Ohio_Steel,essays, 
WhatToHongKong_3191_3232,3.2,3.2,3.2,0.4,0.4,0.4,5,many stores will pack and ship purchases .,WhatToHongKong,travel-guides, 
A_defense_of_Michael_Moore_10451_10497,2.83,2.67,3.0,0.37,0.75,0.0,6,the same goes for the interview which follows .,A_defense_of_Michael_Moore,essays, 
NYTnewswire2_7262_7308,3.0,2.67,3.0,0.0,0.47,0.0,3,the french have nothing but the ice dancing,NYTnewswire2,newspaper,nyt
wsj_0157_857_962,3.0,2.67,2.67,0.0,0.47,0.47,3,however tony lama said it would promptly submit the offer to a special committee of the company ' s board .,wsj_0157,newspaper,wsj
Ohio_Steel_9211_9319,3.0,3.0,3.0,0.0,0.0,0.0,5,the efforts to save the mills failed partly because the international market for steel had largely dried up .,Ohio_Steel,essays, 
captured_moments_9830_9896,3.0,3.0,3.0,0.0,0.0,0.0,5,as for the issue itself i ' m no longer sure what i want to record .,captured_moments,fiction, 
Acephalous-Cant-believe_3497_3547,3.4,3.2,3.2,0.49,0.4,0.75,5,i feel your british readers would appreciate that .,Acephalous-Cant-believe,blog, 
easy_money_14320_14433,2.4,2.8,2.8,0.49,0.4,0.4,5,the gold was heavy on my back and i was all the way to the car before i realized i had left the keys on charles .,easy_money,fiction, 
Nathans_Bylichka_30096_30149,3.0,3.2,3.0,0.0,0.4,0.0,5,then she clapped her hands and brought in the barber .,Nathans_Bylichka,fiction, 
The_Black_Willow_14886_15003,3.0,3.2,3.4,0.63,0.4,0.49,5,i must admit this seems far fetched even by your standards even your nathan might have difficulty believing you .,The_Black_Willow,fiction, 
SemEval_695,3.0,3.0,3.0,0.0,0.0,0.0,5,plo ministers agreed upon in mecca,SemEval,SemEval,
113CWL017_924_1027,3.2,3.2,3.2,0.4,0.4,0.4,5,please read the enclosed brochure for more information on the wonderful super summer safari camp !,113CWL017,letters,philanthropic-fundraising
Nathans_Bylichka_36570_36612,3.0,3.0,3.2,0.0,1.1,0.4,5,dont name her what did you say ? okay ?,Nathans_Bylichka,fiction, 
hotel-california_13507_13551,3.0,3.0,3.2,0.0,0.0,0.4,5,all there was all i remembered was a blur .,hotel-california,fiction, 
NYTnewswire4_3471_3500,2.8,3.4,3.2,0.4,0.49,0.4,5,what do you want me to say ?,NYTnewswire4,newspaper,nyt
easy_money_4177_4267,3.0,2.6,3.2,0.0,0.49,0.4,5,this codex is one of the few remaining examples of a form of writing known as ' rongorongo .,easy_money,fiction, 
Fermentation_HR5034_9119_9235,2.8,3.0,3.0,0.4,0.0,0.0,5,will they argue that state laws banning african americans from being distributors is legal under the 21st amendment ?,Fermentation_HR5034,blog, 
NYTnewswire3_4271_4353,3.4,3.2,3.0,0.49,0.4,0.0,5,the 140000 square foot plant is a testament to advanced manufacturing technology .,NYTnewswire3,newspaper,nyt
112C-L016_196_301,3.0,3.0,3.2,0.0,0.0,0.4,5,every year we seek companies organizations and individuals to sponsor one or more of our families .,112C-L016,letters,philanthropic-fundraising
NYTnewswire3_4354_4518,3.0,3.0,3.0,0.0,0.0,0.0,5,the 300 millimeter silicon wafers about the size of a standard pizza are shuttled around the facility in enclosed plastic pods which ride on overhead tracks .,NYTnewswire3,newspaper,nyt
lw1_2207_2308,3.0,3.2,2.6,0.0,0.4,0.49,5,she seemed so depthless self conscious and shallow on the outside but having that incredible gift .,lw1,fiction, 
SemEval_707,3.0,3.0,3.0,0.0,0.0,0.0,3,tariq ramadan has an identity issue,SemEval,SemEval,
20000419_apw_eng-NEW_568_766,2.83,2.67,3.17,0.37,0.75,0.37,6,"it was very very important "" to compel iraq to rid itself of weapons of mass destruction so that "" it cannot use or export them to other countries "" he told associated press television news .",20000419_apw_eng-NEW,newspaper,nyt
Uprooted_Farming-on-Sand_4903_4921,3.4,2.8,3.0,0.49,0.4,0.0,5,would be heathier .,Uprooted_Farming-on-Sand,blog, 
hotel-california_8307_8406,3.75,3.0,3.75,0.83,1.41,0.83,4,liking the taste of the sweet life eh ? i ' m sarah and this is alexisyou must be the new pickup .,hotel-california,fiction, 
A_defense_of_Michael_Moore_4842_4854,3.0,2.5,3.0,0.0,0.87,0.0,4,inaccuracies,A_defense_of_Michael_Moore,essays, 
NYTnewswire8_299_421,3.0,2.6,3.0,0.0,0.8,0.0,5,( attention editors : this article is for use by clients of the new york times syndicate ' s scientific american news service .,NYTnewswire8,newspaper,nyt
easy_money_10349_10392,3.2,3.4,3.2,0.4,0.8,0.75,5,"what is it ? "" was all i could think to say .",easy_money,fiction, 
Homosexuality_10620_10833,3.0,3.0,3.0,0.0,0.0,0.0,5,the only difference between homosexuals and heterosexuals is that while heterosexuals are attracted to members of the opposite sex homosexuals are attracted to those of the same sex .,Homosexuality,essays, 
20020731-nyt_11158_11271,3.0,3.0,3.0,0.0,0.0,0.0,5,it would be the highest level contact between the united states and north korea since president bush took office .,20020731-nyt,newspaper,nyt
lessig_blog-carbon_6501_6531,2.75,3.5,3.75,0.43,0.5,0.43,4,more modern but just as dumb .,lessig_blog-carbon,blog, 
detroit_4154_4168,2.8,2.8,3.6,0.4,0.98,0.8,5,no exceptions .,detroit,blog, 
vampires_1902_2215,3.0,2.67,3.0,0.0,0.47,0.82,3,"i don ' t think you can "" get off "" any of these you have to triangulate your decision across several nodes of popular culture a triangulation that has to revolve around the audience ( young adult twilght . mature true blood ) and sub genre ( comedy horror sci fi . . . ) and then the actual quality of the content .",vampires,blog, 
wsj_0176_803_1013,3.0,3.2,3.0,0.0,0.4,0.0,5,property/casualty insurance has been a tough business in recent quarters as pricing has been cutthroat and natural disasters such as hurricane hugo and the california earthquake have resulted in huge payments .,wsj_0176,newspaper,wsj
captured_moments_6226_6272,3.0,2.8,2.6,0.0,0.4,0.49,5,the house walls shifted from pink to lavender .,captured_moments,fiction, 
Nathans_Bylichka_46634_46690,2.8,2.8,3.2,0.4,0.75,0.75,5,hurry though and you might find him before he leaves .,Nathans_Bylichka,fiction, 
SemEval_542,3.0,3.0,3.0,0.0,0.82,0.0,3,federer handed tough aussie draw,SemEval,SemEval,
Nathans_Bylichka_7898_7944,2.67,2.67,3.0,0.47,0.75,0.58,6,a cold front must have hit while i was inside .,Nathans_Bylichka,fiction, 
SemEval_1261,3.0,3.0,3.0,0.0,0.0,0.0,3,desperate iraqi mother relies on militia for help,SemEval,SemEval,
AMC2_444_682,3.2,3.2,3.2,0.4,0.4,0.4,5,from seaside trails in acadia national park to baxter parks vast wilderness youll encounter a host of wildlife untrammeled hiking trails rimmed with towering pine and more than 100 crystal clear lakes ponds and thundering rivers .,AMC2,letters,solicitation-brochures
